,rank_1,rank_2,rank_3,rank_4,epoch,backward,val_loss
0,48.31852203670388,47.55217806697208,48.478467713424756,49.71120459920619,1,406,11.000421254531197
1,49.255331031989755,47.54143351086011,49.64209676040327,50.43270740173687,2,812,11.000425152156664
2,48.86815689202662,47.83751361372968,47.86499175120061,49.11304405213345,3,1218,10.997958017432172
3,43.439629354409604,28.76715327491279,23.239483215601883,25.626737608476862,4,1624,10.507278960684072
4,3.0310179518851488,3.2510558583223026,12.925984898957472,16.52802662194924,5,2030,10.25259548684825
5,2.3436882004624704,2.2504213222532834,9.009475820884155,13.416148726732157,6,2436,10.093869520270307
6,1.7887837676556537,1.5797093024594016,4.931787894083621,7.936066050821678,7,2842,9.955829267916473
7,1.4290377187513936,1.2211232096467113,7.081158995219156,10.40252260041754,8,3248,9.803107116533363
8,1.307051182199238,1.1263859999903034,6.450361561235641,10.978158648510933,9,3654,9.78938096502553
9,1.2183406533062047,1.007813897627887,4.3972517794283315,7.897688321668975,10,4060,9.716590031333592
10,1.0957996759484678,0.8639720096967415,3.1660120538109893,5.275912559034153,11,4466,9.73123952616816
11,40.206792559461746,24.753936687335816,15.388574199923214,16.759019304356435,12,4872,9.634105578712795
12,2.694070891279368,4.9717323657421435,14.184679734024508,17.165512385724632,13,5278,9.598807915397312
13,1.0809444860885784,0.8349558315000903,7.005805741369427,10.206051940729482,14,5684,9.54187536239624
14,1.0416939007831045,0.8206411835897425,3.2636867730121915,5.676317210940977,15,6090,9.509332408075748
15,0.9926211098270283,0.7900089144555563,3.668142497803463,6.206599391264655,16,6496,9.505677140277365
16,17.45887734053482,19.088242629902982,15.05908725492296,20.11076996245678,17,6902,9.505663747372834
17,0.9482132690972236,0.7304828982563505,3.4721595926186106,5.991184958416953,18,7308,9.496933605359947
18,0.9841180909207402,0.777775595782943,3.347099335464052,5.603139489535553,19,7714,9.441066078517748
19,0.9629680860526544,0.775914642582145,3.1748988970537755,5.431802655738857,20,8120,9.365502585535465
20,1.04148837531207,0.9098836840585313,11.602101571821493,11.991808925296853,21,8526,9.32568187298982
21,0.9828562601218307,0.7331323079448548,4.090295014268564,7.495992456444864,22,8932,9.392434907996137
22,0.9621603231548675,0.7159429770638007,3.492463484576274,5.782286370550007,23,9338,9.387729852095895
23,0.9494750998961332,0.7399443761088281,3.711196269063734,6.632675874611709,24,9744,9.39251128486965
24,1.0111948768140073,0.7989316953288557,4.424948558286359,7.622378926633498,25,10150,9.424758164779
25,0.9367038427192913,0.6659323084149904,2.7071953587756297,4.096003623048923,26,10556,9.393893843111785
26,0.9857001590814942,0.7363400035935985,3.2342616917188134,5.179212039464261,27,10962,9.346125830774723
27,0.9772975130796648,0.6662163486403754,7.6619418466508735,10.691622871022375,28,11368,9.292704416357953
28,0.9754908007994081,0.7121818927000829,3.0440275891261215,4.8070586567125275,29,11774,9.344673737235691
29,1.02201603184708,0.7906161728684483,3.574404060631925,5.905136948714681,30,12180,9.331753585649574
30,0.9676856125622139,0.6925194529600738,3.123990870022686,5.093908270771259,31,12586,9.384022028549857
31,0.9980794839647354,0.7504342754670099,7.255219555742056,9.81341250224468,32,12992,9.26436486451522
32,0.96241842490919,0.7496164355077118,3.667834918556494,6.427716682930376,33,13398,9.336914373480756
33,0.9557555759179783,0.6983716610520566,3.14073196903629,5.040851956893561,34,13804,9.303579993869947
34,0.970744596317146,0.7234994265080932,5.382087573304099,8.60883900076349,35,14210,9.30708584578141
35,0.9236362464911902,0.7264524654030435,3.4045251132047247,5.6684473853289,36,14616,9.318087640015975
36,0.9911537535570842,0.8883064214198064,12.080336037650628,12.239874317121512,37,15022,9.30256930641506
37,0.9502780831318028,0.7197775201064974,5.583654506484521,8.231404196873685,38,15428,9.306241761083188
38,0.9270967218639573,0.7038125005417578,4.120591570095022,6.7749185638934195,39,15834,9.31403232657391
39,0.9381090633817132,0.6916575377933885,3.192584703754499,5.1540692468137514,40,16240,9.25340870152349
40,0.9337356725445836,0.6855017004949597,3.243342602819806,5.369038330623778,41,16646,9.370577853658926
