,rank_1,rank_2,rank_3,rank_4,epoch,backward,val_loss
0,49.98797675994448,47.56475174419063,48.481636878165844,49.87980507700294,10,410,11.010390281677246
1,49.03879560926855,47.55064033195879,48.49526190647504,49.72064360766914,20,820,11.010281562805176
2,48.89798676329933,44.92863317933619,40.67294494496254,40.62329257961227,30,1230,10.855454063415527
3,36.803498674432404,25.495306161816835,25.789110120144482,24.47189973106896,40,1640,10.43470401763916
4,2.4674479916600633,2.4035532844526224,9.027139657638667,13.68922838765954,50,2050,10.293047904968262
5,1.839911813322075,1.6005911562704598,5.582669520562679,9.489736408365818,60,2460,10.0722261428833
6,1.6096515908316713,1.5327153368939899,13.686386707303743,13.548599715024439,70,2870,10.21582489013672
7,1.315888777453722,0.9793853888630668,6.315901828760015,9.569555509380066,80,3280,9.775096893310547
8,2.7329486629397093,5.409913385851065,14.290875130698295,14.335851279006569,90,3690,9.768165016174317
9,9.76451990851153,16.052743919176255,15.0156892878387,19.728537942422886,100,4100,9.935852241516113
10,1.2462156427730242,0.9591695604080835,11.610538031166932,15.780775770525569,110,4510,9.441744804382324
11,1.1648657935402962,1.0893089560870384,13.238789331467352,13.247370408212308,120,4920,9.759839630126953
12,1.0986387952460142,0.8333789185246775,4.454388286210545,7.398610463179737,130,5330,9.578099060058594
13,1.1378846008893708,0.8974740645563686,6.627860418340731,11.267776002226626,140,5740,9.424460983276367
14,0.9987438569990098,0.7784318266484874,3.205612881858262,5.200505103520636,150,6150,9.532844161987304
15,9.475637130155123,14.973782842334707,14.919614713053278,20.341965891404655,160,6560,9.872675704956055
16,1.0192581668055238,0.8222915552441343,11.025042626272723,13.6083422423067,170,6970,9.443913650512695
17,1.0125618601794926,0.7854544763588668,3.321284648664859,5.59850068613641,180,7380,9.00529441833496
18,0.9467220145166942,0.7364183595178427,3.0151444331726416,4.82997470417466,190,7790,9.48300666809082
19,0.9314796720253211,0.7012610357585586,4.50737979647408,7.360477825443741,200,8200,9.417708778381348
20,0.9724365967065929,0.7685785691747892,3.308479831680919,5.491004188552533,210,8610,9.694733619689941
21,0.947415065523671,0.7513010878789604,3.2416033154113495,5.213539782401862,220,9020,9.5674898147583
22,0.9717148677269136,0.7551943978648402,3.041647511619813,4.763175337443058,230,9430,9.332158851623536
23,0.9991118909820251,0.7780057663104101,4.202590732673905,7.39452759884776,240,9840,9.500812339782716
24,0.9390649958051296,0.741785740328565,3.7739021572107103,6.031233493690869,250,10250,9.41346263885498
25,0.9069504460404586,0.6983422775804651,3.8832539028236326,6.438781663718795,260,10660,9.393231773376465
26,1.0169734883135588,0.7912038423002792,5.529623085433615,9.997003906876738,270,11070,9.650186157226562
27,0.9246877721569482,0.6932981149572497,2.769513111206192,4.304917155514449,280,11480,9.461433410644531
28,0.9281482475297153,0.7122700431148576,4.04674325756082,6.954800719157995,290,11890,9.3362211227417
29,0.9211699408387762,0.7072993391706212,2.9754667103136265,4.734158904840687,300,12300,9.485402679443359
30,0.9541352704602877,0.7028918184318893,2.9591100853587333,4.5402318158308965,310,12710,9.383927345275879
31,0.9489875743601909,0.6948309527252754,3.5407607496658278,6.100609309217613,320,13120,9.262072944641114
32,0.9341992997699405,0.6780040179938503,2.9177699699030044,4.635219684403554,330,13530,9.266645812988282
33,0.9180058045172682,0.7117411406262097,3.1461475607775675,5.135259975041325,340,13940,9.316716384887695
34,0.9356618763777674,0.7410805370103679,7.534366030655032,11.462638623107505,350,14350,9.52679615020752
35,0.910898446949168,0.724351547184248,3.659171436433531,5.952908852534592,360,14760,9.337667274475098
36,0.9448675056152666,0.7264867461199004,3.0736650465662163,4.748439963243461,370,15170,9.295336723327637
37,0.931771231414463,0.7176423211708451,3.4285089711529113,5.530595419109909,380,15580,9.29504623413086
38,0.8990592238851569,0.6851588933263917,3.238527522941659,5.334059003188101,390,15990,9.338562774658204
39,0.8990926815199766,0.7215895008546428,3.231438553630561,5.363356394243771,400,16400,9.157429695129395
40,0.8795868804201668,0.6466028813530188,3.010105992174671,4.904410760780495,410,16810,9.266353797912597
41,0.9139239730692805,0.6787728855004957,3.23549200870669,5.265053813706134,420,17220,9.306842803955078
